id,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
5916,108.0,9.577996,10.0,4.8,20.9940862215,11.33044,2.8280000000000003,1.747,0.944,0.4946015000000001,1.3748
9784,214.0,30.708,31.33333333333333,4.666666666666667,70.86454624999998,9.0872,1.9766666666666663,1.89,1.2533333333333332,0.4446266666666667,5.50017
5980,72.0,15.593,39.5,5.6,93.78445,9.370384,2.298,1.9072,1.2145,0.467568,5.48
9650,0.0,0.0775,0.0,4.0,0.0,0.0,2.24,0.0,0.0,0.0,0.07675
6195,64.0,9.683996,13.2,4.8,29.568292,11.33044,2.81,1.7400000000000002,0.98,0.49901,1.76405
7381,108.0,7.767992,10.6,4.8,21.9893120372,11.17714,2.708,1.648,0.8800000000000001,0.491678,0.76544
7360,84.0,13.385996,24.5,4.8,53.4902975,11.64556,2.774,1.714,0.882,0.4673040000000001,4.49372
2935,233.0,27.432984,25.88888888888889,4.666666666666667,60.75508666666667,11.447233333333337,2.7622222222222224,1.7644444444444445,0.98,0.4774077777777778,4.44055
10231,30.0,2.3326640000000003,10.0,5.333333333333333,20.02735333333333,11.795966666666668,2.9266666666666663,1.7133333333333336,0.8666666666666666,0.4995066666666667,1.00244
3445,100.0,5.62148,10.0,4.4,20.93888802,11.33044,2.7060000000000004,1.743,0.8959999999999999,0.498454,0.65306
5211,163.0,20.29466,11.5,3.9166666666666665,23.033434166666662,11.749633333333335,2.77,1.5508333333333333,0.7233333333333334,0.6598700000000001,2.58333
10190,100.0,8.147992,10.0,4.8,20.2988926326,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.75516
3602,72.0,13.053996,12.0,4.0,24.808518,10.39875,2.63625,1.90425,0.94625,0.4957955,1.85225
2018,36.0,8.903332,18.0,4.0,37.27215,9.370384,2.165,1.88,1.15,0.4660609999999999,3.20755
2932,790.0,105.514,39.5,5.3,93.78445,9.273855,2.279,1.907,1.2145,0.457149,5.07766
4587,242.0,34.18948,12.5,4.4,24.789618,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,1.27179
8065,46.0,10.502995,23.0,4.0,48.7195,10.347,2.115,1.825,1.12,0.47888,3.89105
6903,58.0,9.133,12.666666666666664,4.0,26.024935442,9.159866666666668,2.33,1.92,1.16,0.4878333333333333,1.05333
4645,100.0,15.43,50.0,4.0,117.386335,10.39875,2.045,2.045,1.36,0.42668,7.862
2957,246.0,32.890676,26.5,4.125,73.79314375,11.2520375,2.6118750000000004,1.7915625,0.96,0.47382125,4.75782
3651,228.0,24.574384,23.0,5.0,49.204038,11.14446,2.926,1.7880000000000005,0.945,0.475566,3.52219
3017,74.0,9.577996,13.2,4.8,29.525338,10.73364,2.81,1.6520000000000004,1.41,0.47888,1.70601
1523,74.0,14.883996000000002,14.8,4.4,31.574635600000004,11.14446,2.684,1.732,0.9,0.4820359999999999,2.6772
8961,126.0,20.855328,32.0,4.8,71.6571,9.65936,2.865,1.654,0.985,0.448895,5.48
9569,184.0,40.61,22.0,5.0,49.224449375000006,9.300975,2.445,1.86625,1.1275,0.4756775,4.86505
8872,46.0,9.107996000000002,11.6,4.0,24.50301875,11.14446,2.68,1.732,0.9,0.4946015000000001,1.92091
8719,116.0,8.109328,16.8,4.8,36.0685,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.05428
9855,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,11.824266666666665,2.8349999999999995,1.8166666666666669,1.106666666666667,0.4878333333333333,1.79216
4972,100.0,10.048324,10.0,4.8,20.3920334,10.565180000000002,2.708,1.796,0.8800000000000001,0.4927359999999999,1.00843
9459,152.0,12.417996,6.0,3.2,13.89812178,11.33044,2.708,1.394,0.7380000000000001,0.6612240000000001,0.58006
6705,222.0,17.215328,12.285714285714285,4.285714285714286,24.699605857142853,11.130928571428573,2.7085714285714286,1.7742857142857142,0.9285714285714286,0.48802,1.05428
3080,95.0,19.334,31.66666666666667,4.666666666666667,68.56273,9.159866666666668,2.1266666666666665,1.77,1.0366666666666668,0.4488266666666667,6.7765
7600,220.0,24.150564000000003,27.6,4.8,65.56541800000001,11.38168,2.829,1.7400000000000002,0.928,0.47477854,3.08833
483,64.0,10.507072,32.0,4.0,72.2355,10.273855,2.19,1.87,1.16,0.47888,1.03544
4593,724.0,147.252,24.96551724137931,4.2586206896551735,59.460465849983336,9.101462068965516,2.196551724137932,1.9062068965517245,1.1724137931034482,0.4740996551724138,3.31333
5581,96.0,8.147992,12.0,4.8,24.07937204027272,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.12928
6092,214.0,25.494,42.8,5.6,102.82756,9.1302,2.3080000000000003,1.908,1.224,0.45825,3.26959
9197,76.0,11.463996000000002,15.2,4.8,31.574635600000004,11.38168,2.58,1.732,0.9,0.4820359999999999,1.8013
4851,58.0,5.876743749999998,9.090909090909092,4.909090909090909,19.68944813909091,11.15518409090909,2.727,1.767,0.8925,0.4949436363636364,0.77755
8390,146.0,27.10599,50.5,3.5,116.3255,8.21315,2.24,1.93,1.1800000000000002,0.448895,6.78667
5584,50.0,4.243996,10.0,5.0,20.2988926326,11.64556,2.884,1.7120000000000002,0.782,0.499514,0.33885
107,200.0,17.053984,10.0,4.0,20.322035645125,12.4096875,2.81875,1.60125,0.91,0.4927189999999999,0.77105
3128,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.4931925,0.7901
9372,95.0,26.745328000000004,50.33333333333334,4.333333333333333,121.02273333333332,9.5408,1.956666666666667,1.9433333333333327,1.3633333333333333,0.42632,7.715
2069,108.0,8.147992,10.8,4.8,21.9893120372,10.9196,2.805,1.743,0.914,0.4927189999999999,0.7901
5617,100.0,5.203996,10.0,4.8,20.3920334,11.14446,2.805,1.656,0.91,0.4927189999999999,0.80479
1608,66.0,17.921332000000003,23.0,2.6666666666666665,47.69701000000001,9.6903,2.4133333333333336,1.8133333333333328,1.0266666666666666,0.4709133333333334,3.89105
7748,592.0,59.27197099999999,39.5,5.28,90.2267,10.745844000000002,2.298,1.9072,1.2145,0.457149,6.5225
7524,76.0,15.751995999999998,15.5,4.666666666666667,33.97391,11.706466666666666,2.8816666666666664,1.7283333333333335,0.8833333333333334,0.4780233333333334,3.1504
7841,124.0,20.362,20.666666666666668,4.0,46.44374833333333,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,3.37533
5332,82.0,15.55,41.0,4.0,90.2267,8.12415,2.24,2.015,1.285,0.447985,7.715
6141,42.0,6.093996,7.92,4.8,15.69310028,12.046624,2.825,1.5460000000000005,0.768,0.6164428000000001,0.50181
1803,86.0,7.957992,11.2,4.8,23.170338,11.79886,2.825,1.6840000000000002,0.825,0.485063,1.47116
2236,50.0,4.073996,10.0,4.8,20.9941265318,12.0034,2.8680000000000003,1.6869999999999998,0.985,0.476196,1.02048
9073,50.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.8886
10130,36.0,8.836996000000001,18.0,4.8,37.346215,10.63215,2.81,1.8,1.04,0.49282,2.32089
2955,163.0,19.382,23.5,5.3,49.204038,10.0743,2.165,1.765,1.12,0.474714,2.94712
1650,36.0,5.573996,18.0,4.0,37.346215,11.33044,2.705,1.825,0.945,0.4820359999999999,1.24267
3088,108.0,10.584328,10.333333333333334,4.666666666666667,22.71843416666667,11.6104,2.736666666666667,1.7321666666666669,0.9643333333333334,0.4762733333333333,0.6267
7277,235.0,30.84039175,10.272727272727272,4.636363636363637,21.333592522727272,11.00630606060606,2.656060606060606,1.7603030303030305,0.9481818181818182,0.4990203030303031,0.85358
7234,64.0,10.604328,48.0,4.0,114.44546666666668,9.65936,2.33,1.99,1.14,0.4618992,5.54333
4783,68.0,11.35441075,13.6,5.0,29.466738,10.347,2.675,1.745,0.975,0.4820359999999999,1.22872
2232,398.5,40.412,22.8,4.8,47.3154225304,9.65936,2.2225,1.9072,1.2145,0.4679350000000001,5.00311
3387,232.0,26.375328,18.75,4.78125,41.861923125,10.9196125,2.85875,1.7265625,0.966875,0.4960625,1.86705
439,68.0,9.179328,22.5,4.5,54.27519833333333,10.52605,2.495,1.925,0.945,0.4679350000000001,1.22915
9100,112.0,11.202328,18.666666666666668,4.666666666666667,41.99652,11.139866666666668,2.736666666666667,1.768333333333333,0.9733333333333332,0.4789183333333333,1.92652
9466,439.0,37.979958,9.156378600823045,4.625,18.138768589310345,11.931448875562218,2.738565310492505,1.6373557692307696,0.8224519230769232,0.5449716105769232,0.75585
1688,210.0,33.001000000000005,35.333333333333336,3.2,81.44716666666666,9.138583333333331,2.216666666666667,1.906666666666667,1.1366666666666667,0.4613183333333333,5.80644
5819,126.0,13.385996,25.2,5.6,58.30341800000001,11.61422,2.884,1.736,0.944,0.467568,2.54439
5646,80.0,12.902,10.0,4.666666666666667,20.61176616146341,11.35495,2.7566666666666664,1.7533333333333332,0.92,0.4960433333333333,1.9156
1472,120.0,8.359328,10.0,5.333333333333333,20.185395713333328,11.754416666666666,2.8816666666666664,1.7166666666666668,0.8833333333333334,0.4927359999999999,1.05333
2996,80.0,4.907327,6.666666666666668,4.0,13.165070041500002,12.874275000000004,2.77,1.43,0.6208333333333335,0.6612241666666667,0.58344
4077,74.0,20.834,20.5,4.5,46.9564675,9.273855,2.86625,1.7280000000000002,0.88125,0.477685,4.7232
9426,114.0,4.075328000000002,7.75,5.333333333333333,15.57035849983333,13.290033333333335,2.55,1.4508333333333334,0.6166666666666667,0.4663883333333334,0.36822
1691,100.0,15.593,36.0,2.5,90.2267,8.21315,2.295,2.015,1.36,0.49901,7.316
10322,80.0,11.202328,13.333333333333336,5.666666666666668,27.44881366633333,11.75455,2.7533333333333334,1.7516666666666667,0.9666666666666668,0.4878333333333333,1.51092
7677,58.0,4.542664,13.333333333333336,5.333333333333333,27.44881366633333,11.488466666666667,2.806666666666666,1.7166666666666668,0.92,0.4810716666666666,0.84233
7492,30.0,1.741332,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.61167
1199,268.0,23.38089925,10.5,4.6875,22.8103284375,11.6604875,2.78,1.7265625,0.89075,0.4826440625,1.36058
4807,184.0,30.92,44.0,4.0,108.295515,9.08885,2.24,1.88,1.2,0.4628675,5.54914
7395,36.0,8.836996000000001,18.0,6.0,37.27215,9.695,1.95,2.04,1.41,0.401635,1.9368
2107,42.0,1.55316,20.0,4.0,43.498522,10.39875,2.455,2.015,1.1800000000000002,0.448895,0.56215
2138,200.0,11.2954955,10.0,5.0,20.15577185,11.139125000000002,2.7065,1.6705,0.889,0.4970245,3.89105
2025,60.0,8.147992,10.0,4.8,20.3920334,12.0034,2.708,1.648,0.8800000000000001,0.4927359999999999,1.37405
487,82.0,10.507072,42.0,4.0,103.49857999999998,9.0872,2.2225,1.905,1.135,0.4628675,4.57578
9035,45.0,10.96,22.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,5.48
937,96.0,15.593,39.5,4.0,90.2267,8.12415,1.98,2.015,1.285,0.477015,0.924
9057,38.0,4.907327,10.0,4.9230769230769225,20.232446435643567,11.117292307692306,2.7423076923076923,1.7435897435897434,0.9876923076923076,0.4966061538461538,0.85358
3593,742.0,45.30078949999999,22.8,5.702127659574468,54.274034482758616,11.61422,2.196551724137932,1.9020689655172407,1.1641379310344828,0.467568,5.10922
1373,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,0.7958
713,58.0,3.883996,11.6,4.8,23.231818,11.023840000000002,2.644,1.794,0.96,0.499514,0.77752
6743,167.0,23.346328,20.5,5.0,47.69701000000001,11.63995,2.8280000000000003,1.785,0.958,0.4775399999999999,2.70793
9285,46.0,9.577996,12.0,4.0,26.2038268,10.78917,2.755,1.7020000000000004,0.892,0.483299,1.42396
7588,80.0,5.686908,10.0,5.0,20.492449117625004,12.2092875,2.786875,1.52,0.91125,0.49425875,0.75585
1833,58.0,6.697992,11.6,4.8,24.033618,11.023840000000002,2.805,1.656,0.8480000000000001,0.4991960000000001,1.45419
4003,138.0,9.143996,10.0,4.8,21.985986,11.66048,2.648,1.796,0.8480000000000001,0.499514,1.50921
7702,122.0,13.053996,12.3,4.6,24.808518,10.565180000000002,2.682,1.765,0.96,0.477015,1.49127
4253,156.0,25.021992,17.333333333333332,4.4444444444444455,37.51688,11.458755555555555,2.8522222222222213,1.724444444444445,0.9111111111111108,0.4831422222222222,1.42262
7403,88.0,13.35,33.5,5.0,78.8410375,10.5015125,2.25375,1.9425,1.1875,0.4442925,10.6
6495,80.0,5.876907999999999,10.0,5.0,20.492449117625004,11.68835,2.80875,1.6725,0.88625,0.49425875,0.81739
7275,58.0,6.283996,11.6,4.4,24.033618,11.06572,2.634,1.6800000000000002,0.96,0.48855,1.6334
450,46.0,8.84,24.66666666666667,5.6,53.4902833333333,9.08885,1.985,1.88,1.13,0.4714,4.5665
9411,86.0,4.5453280000000005,14.333333333333336,5.333333333333333,30.645953666333327,11.706466666666666,2.8816666666666664,1.7283333333333335,0.9166666666666666,0.47888,0.56895
2055,214.0,26.917984,22.8,5.6,47.3154225304,10.13144,2.352,1.8200000000000005,1.104,0.474714,3.1504
3298,72.0,2.008328,8.0,4.333333333333333,16.332807916666667,11.666308333333332,2.5725,1.5508333333333333,0.8116666666666665,0.5151489583333333,0.80631
8841,46.0,13.044328,22.0,3.6666666666666665,47.69701000000001,9.92285,2.0733333333333333,1.913333333333333,1.2333333333333334,0.4626366666666666,6.44467
765,144.0,22.707,36.0,4.5,84.1611,8.932974999999997,2.24,1.93,1.1800000000000002,0.4315125,7.775
2344,72.0,12.397992,10.4,4.8,21.985986,11.61422,2.829,1.6880000000000002,0.8370000000000001,0.495329,1.96919
9284,70.0,6.07141175,10.0,5.0,20.2988926326,11.09357142857143,2.611428571428572,1.662857142857143,0.8699999999999999,0.492719,0.83076
8157,108.0,8.728992,10.8,4.8,21.593638,10.36,2.764,1.718636363636364,0.9368,0.496484,0.72824
565,92.0,13.215328,13.9,4.4,29.525338,10.960357142857143,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4930319999999999,1.26278
1835,80.0,5.686908,10.0,5.0,20.322035645125,12.2092875,2.81875,1.6725,0.88125,0.4931925,0.86102
7091,128.0,26.090000000000003,18.0,4.0,36.0685,10.629,2.064,1.866,1.1800000000000002,0.498666,2.0416
5013,224.0,17.053984,11.6,4.8,22.521871850000004,11.037175,2.6612962962962965,1.7574999999999998,0.899,0.490376,0.82753
2457,112.0,20.29466,30.0,4.0,67.9394,9.8771,2.115,1.905,1.12,0.468349999999999,3.1504
321,144.0,17.053984,22.8,5.6,50.1811,10.600980000000002,2.18,1.7280000000000002,0.8800000000000001,0.474714,4.8568
4418,232.0,33.20565499999999,11.6,4.0,24.085483,12.41584,2.68,1.592,0.6639999999999999,0.5900399999999999,2.41982
2995,68.0,9.133,13.6,5.6,29.568292,12.0034,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,1.66969
6072,108.0,10.048324,27.0,5.0,64.9132175,11.9389125,2.6425,2.0975,1.045,0.4931925,0.11548
4438,36.0,0.973995,18.0,4.0,37.27215,8.65415,1.99,2.25,1.5,0.48273,0.96381
3827,30.0,1.7431599999999998,10.0,5.333333333333333,20.766935442,14.163933333333333,2.9266666666666663,1.5566666666666666,0.8666666666666666,0.47857,0.49916
6447,156.0,21.553374,27.16666666666667,5.166666666666667,65.56541800000001,11.9482,2.8766666666666665,1.9266666666666667,0.9483333333333334,0.4705633333333334,3.52072
80,128.0,20.415992000000006,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.98,0.489272,3.52072
9445,28.0,9.44,14.0,4.0,29.21788464,9.6769,2.55,1.625,1.02,0.48855,0.9328
4541,152.0,8.147992,9.2,4.8,19.8565257,11.64556,2.742,1.732,0.914,0.4946015000000001,0.86162
7528,108.0,121.42,35.36,5.28,82.56124,9.370384,2.298,1.9072,1.12,0.4618992,3.90755
735,106.0,11.35441075,14.5,4.6875,31.937418,11.9389125,2.8,1.7265625,0.89875,0.4826418750000001,2.6772
1330,45.0,10.837324,18.666666666666668,5.166666666666667,39.568056,11.35495,2.500833333333333,1.7200000000000002,0.8649999999999999,0.478464,1.9548
131,70.0,5.815328000000001,10.0,4.571428571428571,20.323313857142857,12.6117142857143,2.6128571428571425,1.6414285714285717,0.8842857142857142,0.4939185714285714,0.51006
8255,36.0,0.97258,18.0,4.0,36.0685,11.28095,2.455,1.87,1.1,0.4776649999999999,1.69886
4382,233.0,15.78748,18.55,4.3,41.598522,11.47577,2.635,1.736,0.9229999999999998,0.4946015000000001,1.80922
6461,84.0,12.421,42.0,5.0,98.3407975,9.1985,2.14,2.015,1.36,0.42668,3.1504
6597,131.0,16.630000000000006,21.0,4.666666666666667,50.54252,9.350333333333332,2.115,1.9066666666666665,1.1366666666666667,0.4621833333333333,4.45755
952,30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.58543
9380,100.0,8.885992,10.5,4.8,20.2988926326,12.04083,2.825,1.626,0.91,0.4927189999999999,0.7176
1768,80.0,12.029324,13.333333333333336,4.666666666666667,27.44881366633333,11.143366666666669,2.986666666666667,1.75,0.98,0.4820359999999999,1.00244
7203,116.0,7.419487500000002,5.52,3.52,11.99055965,12.082260000000002,2.5948,1.5759999999999998,0.7152,0.656218,0.13389
2128,93.0,10.082327,7.75,4.416666666666667,15.57035849983333,11.72784,2.7883333333333336,1.4466666666666663,0.7883333333333334,0.499726,0.59057
330,36.0,8.775328,18.0,4.0,37.346215,10.347,2.675,1.745,0.905,0.499726,0.77561
6134,50.0,4.663996,10.0,4.8,21.0615472413,11.11696,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.8045
1905,108.0,8.907327,10.8,4.8,21.654418,10.59066,2.675,1.736,0.9259999999999998,0.498984,0.86724
3609,114.0,13.053996,22.4,5.2,49.204038,10.599905,2.8680000000000003,1.8200000000000005,1.104,0.475954,2.16486
3656,58.0,4.075328000000002,9.666666666666666,5.0,19.397353333333328,11.711716666666668,2.828333333333333,1.6516666666666666,0.85,0.4987149999999999,0.82898
2492,100.0,27.10599,50.0,3.5,117.386335,8.897,2.295,2.045,1.36,0.42668,7.6428
543,100.0,8.147992,10.0,5.6,20.833018,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.4927359999999999,0.45758
10095,440.0,43.510964,9.565217391304348,4.782608695652174,19.36275674521739,10.98881304347826,2.7156521739130435,1.693478260869565,0.8669565217391303,0.491593043478261,0.78394
3071,138.0,11.07307175,9.40625,4.8,18.50453638,10.9485,2.825,1.62625,0.865,0.5368794,0.58543
5382,246.0,26.092,24.5,4.5,53.4902975,10.0975047,2.675,1.736,0.945,0.47907,2.732
259,72.0,8.107996000000002,12.8,4.8,24.808518,11.17714,2.7030000000000003,1.6980000000000002,0.892,0.4927359999999999,1.8688
9424,80.0,4.542664,10.0,4.666666666666667,20.185395713333328,11.239316666666667,2.768333333333333,1.745,0.8833333333333334,0.4987149999999999,0.8135
10326,66.0,7.4426640000000015,13.0,5.333333333333333,29.159414333166666,11.82415,2.8716666666666666,1.765,0.8875000000000001,0.4821566666666666,1.20466
2239,439.0,29.602464500000004,8.965517241379311,4.2586206896551735,16.624895952023987,12.247724137931035,2.7313043478260868,1.542586206896552,0.8170673076923077,0.4968089655172414,0.7742
9159,98.0,13.551332,49.0,4.0,119.6295,9.1985,2.19,1.955,1.2,0.44736,6.523
8278,192.0,20.415992000000006,11.6,4.8,23.231818,10.13144,2.675,1.745,0.905,0.499514,0.99311
3131,113.0,9.773996,11.8,4.8,23.2909413,11.023840000000002,2.6870000000000003,1.7700000000000002,0.965,0.498454,1.2832
2908,128.0,8.147992,12.6,4.8,26.385218,11.38168,2.7380000000000004,1.6520000000000004,0.8640000000000001,0.4991960000000001,1.7909
2903,68.0,11.463996000000002,13.6,4.8,29.525338,11.5619,2.94,1.75,0.96,0.486658,1.26278
2588,192.0,15.55,15.285714285714285,4.285714285714286,32.94630914285714,11.587057142857144,2.225714285714285,1.7457142857142858,0.9185714285714284,0.4837514285714286,3.37533
31,114.0,11.463996000000002,18.0,4.4,40.689515,11.11696,2.7380000000000004,1.7420000000000002,0.928,0.474714,2.2928
7309,127.0,20.362,31.33333333333333,4.666666666666667,70.83746666666666,9.159866666666668,2.83,1.88,1.2,0.4515899999999999,3.52186
6006,64.0,10.9728255,22.0,4.0,49.204038,9.6769,2.279,1.9072,1.265,0.44942,5.62731
3329,96.0,11.463996000000002,18.0,6.0,39.568056,12.0863,2.8680000000000003,1.6520000000000004,0.8649999999999999,0.476196,2.0416
2328,86.0,9.107996000000002,14.333333333333336,5.0,29.21788464,11.674016666666668,2.901666666666667,1.62,0.89,0.4895066666666667,2.17405
6837,120.0,13.893996,12.0,4.8,24.50301875,11.36,2.81,1.7400000000000002,0.86,0.4927189999999999,1.08889
3405,70.0,9.44,21.0,4.0,43.952,9.1312,2.24,1.88,1.14,0.4776649999999999,3.492
3457,236.18,34.18948,23.5,4.65,59.7051,10.52605,2.55,1.765,0.945,0.4775399999999999,5.2085
8539,90.0,11.463996000000002,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.5,0.8640000000000001,0.476196,2.18789
5678,80.0,3.253996,10.0,4.8,20.016938,11.17714,2.675,1.736,0.944,0.498984,0.89374
8682,50.0,5.203996,10.0,4.8,20.016938,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.6865
5076,42.0,7.4428315,10.2,4.4,21.9893120372,12.0034,2.68,1.592,0.8480000000000001,0.4930319999999999,0.76544
6491,322.0,38.844,32.0,5.6,107.62811428571428,12.0863,2.3680000000000003,1.662,0.8240000000000001,0.460005,3.52219
10159,90.0,11.722664,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,1.36058
4327,146.0,0.97258,11.6,4.0,22.9889468,11.28095,2.455,1.87,1.3,0.476095,0.48629
10368,150.0,22.707,30.0,4.0,67.89625,9.05335,2.045,1.91,1.285,0.436875,3.52219
5909,42.0,6.697992,10.5,5.6,20.077018,12.20004,2.8680000000000003,1.66,0.8640000000000001,0.499404,0.71879
7310,144.0,20.36,24.5,5.5,53.482788,11.90626,2.8487500000000003,1.72375,0.94625,0.47382125,2.53872
7142,52.0,8.337992,20.5,4.0,47.3154225304,15.24581,2.495,1.825,1.12,0.4775399999999999,2.6772
10108,114.0,7.77274775,10.0,4.0,20.322035645125,10.629,2.945,1.598,0.82375,0.495275,1.86069
6666,60.0,7.4428315,12.0,4.0,24.085483,11.28095,2.81,1.6800000000000002,0.91,0.4911100000000001,1.26278
7773,100.0,8.836996000000001,10.0,4.8,20.833018,12.30176,2.857,1.5419999999999998,0.774,0.4991960000000001,0.70966
